65409	300
71486	171
263970	43
26286	212
100846	268
167958	211
30771	169
274489	210
28116	181
279037	288
69614	94
203532	150
69238	157
286299	197
273000	39
60599	284
118876	299
151306	40
229219	44
103462	43
204969	167
30379	178
166936	108
27513	203
163057	181
216426	137
270638	184
292843	102
40337	218
2525	275
180935	20
193123	182
253234	247
35783	59
254430	272
267429	23
274340	149
276216	190
160252	207
262392	94
137228	76
15749	182
203210	143
23175	82
176614	225
127036	203
24998	167
270296	197
52657	81
231615	255
247497	224
163288	89
146785	220
184295	280
124979	165
220274	224
43056	180
125550	92
17555	226
174046	248
295428	209
25567	184
77335	292
170795	246
195003	135
233693	266
86167	48
278549	192
139450	59
225041	287
80580	149
269774	118
45110	255
100782	247
180894	125
83862	247
24280	123
243969	20
131294	216
144454	162
208539	98
186807	168
297073	32
290526	88
213534	37
183368	280
210451	252
81233	218
131900	181
223918	36
25891	227
159976	159
89554	120
173567	51
191232	262
227494	60
261609	179
248567	237
204819	29
75451	103
64195	148
235368	177
166877	270
51703	230
277847	293
167555	177
148325	129
89780	120
206091	63
23309	212
256271	168
204354	280
50312	251
137013	117
182595	198
121524	284
248684	60
172870	245
298935	87
145531	254
114314	152
265904	235
226996	283
94264	34
23136	57
127692	204
157744	187
14409	209
157640	94
162357	151
83834	207
131316	58
171358	41
52966	257
113601	100
273086	31
231093	109
254740	140
81538	218
41502	96
269181	280
250843	157
86365	297
140094	138
177453	105
186171	154
156815	135
22138	76
47444	291
28082	169
8441	186
106305	51
168744	204
218808	204
200983	219
111644	204
139527	255
173154	58
87527	61
183334	182
37519	300
26779	201
75490	119
254958	65
266770	230
239458	73
142501	193
240206	298
216373	207
148911	157
13085	184
232615	50
7282	210
208836	274
295421	55
213404	197
86964	176
145586	250
7359	87
79742	185
193463	66
177135	254
174935	27
258727	221
21074	242
259194	45
32377	22
177724	286
86073	43
234472	186
210352	229
207901	63
24154	280
296474	297
77199	157
253929	183
226009	72
272641	89
269590	31
292743	35
66675	295
60589	54
198945	216
48908	151
88362	140
76010	145
292397	120
173965	119
278387	220
279184	52
194356	154
91685	248
9907	83
51058	230
154279	81
56272	158
138985	256
242747	23
291117	191
221214	61
70268	255
7006	96
87337	267
139272	227
177720	60
79264	178
195896	223
240181	162
295106	186
128715	41
90507	182
214286	136
196657	168
206226	80
81209	107
210579	202
162308	78
266024	225
105501	134
53566	148
254009	211
127195	204
274940	193
100454	118
276869	274
151851	164
66586	93
42112	229
298290	47
218559	214
55486	70
213665	218
161910	84
63425	126
14593	194
247647	23
57638	132
38281	220
19690	207
232488	82
210757	134
129078	91
257948	281
91144	193
211540	260
22028	267
36688	156
130264	204
129102	207
53175	242
30972	157
276537	42
263191	152
17423	286
74091	164
179506	255
89064	28
21000	237
72607	294
280666	104
266533	180
288613	250
6599	190
233920	121
121186	25
298689	224
89946	131
218465	180
278731	89
192516	268
228147	106
175263	269
134423	152
155557	298
164086	237
31976	87
119818	85
64831	274
142012	47
6261	208
48591	91
85467	42
139331	215
114740	240
114334	121
92550	293
141409	280
266064	137
270426	21
136755	162
150328	182
244267	97
291645	139
139627	214
296333	292
239666	103
222219	225
48747	156
8200	212
62628	226
266172	187
288705	152
293460	216
270486	265
32127	182
76517	148
139737	300
27975	237
113778	254
49842	297
242605	130
226741	126
104431	228
269110	240
212846	292
160095	237
162940	185
139752	285
155760	254
125747	202
220905	125
108839	136
240394	172
225067	276
131483	108
250940	159
18282	260
221007	150
106105	228
275265	103
28523	113
105187	286
235032	90
62554	180
173279	130
114855	65
85313	25
69668	45
151050	218
105767	97
33026	167
69060	207
217230	105
286706	233
41235	263
251705	158
249457	188
30848	291
228702	38
172129	175
234451	182
92952	208
40900	209
144225	123
29459	122
66260	158
37535	211
166554	29
14774	83
156516	96
117377	125
102245	228
282987	109
261751	235
98225	216
228527	182
51217	67
40445	287
110442	171
180106	298
67194	250
225372	129
138255	87
165812	266
162010	189
294803	70
79345	296
163514	74
38959	148
162518	117
171893	138
98758	25
16479	280
6246	31
22820	106
210812	270
85492	113
125386	194
166715	141
230863	213
21269	187
141386	222
45039	121
3735	239
135769	114
180438	26
68534	248
186662	204
82848	203
212289	52
25558	99
135716	24
131772	153
57390	91
210948	116
253776	72
70327	132
252022	56
168008	208
149388	129
166333	148
187358	167
191468	158
184168	146
283486	216
74697	71
284633	142
74392	86
173119	299
70874	176
257186	109
114808	21
154504	208
182710	62
27325	281
184064	55
250190	258
176038	286
204628	259
234610	146
96531	113
197475	117
244818	166
55471	184
281073	150
154978	182
297345	232
136117	46
269588	216
116615	265
190750	128
13214	259
226001	250
39579	174
318	180
185982	46
230548	173
266095	204
103940	192
169580	83
197772	177
232595	138
38768	274
255352	193
163797	262
54036	183
111591	287
86144	215
169438	169
231021	49
138662	42
43185	266
269497	245
160461	281
271794	254
223338	208
105004	61
75412	199
135553	229
126061	87
227200	192
140567	138
63319	203
115551	117
106776	296
254594	131
265842	225
20209	256
218551	249
71404	110
9366	233
73521	198
236598	144
230245	227
248519	204
88954	102
77288	261
208091	173
282828	210
146773	175
298057	204
144363	191
245775	228
147695	230
229381	201
200314	186
20424	36
202041	266
26800	179
125922	300
151778	93
237038	102
112597	147
117999	122
148040	235
123346	81
165524	293
28998	225
1592	253
209618	24
80785	117
136638	187
208216	101
127893	269
165122	236
181360	74
104208	53
229448	80
180411	164
102236	298
240902	59
118239	118
81676	272
236399	253
248224	71
60544	73
70081	25
76161	98
85991	72
179509	21
186652	96
134817	292
239756	262
43770	34
71493	247
252499	200
172296	249
31060	195
286279	204
189869	91
116809	32
17562	134
231215	296
30378	276
154548	32
262690	281
176804	173
237076	292
136456	92
145755	61
135141	86
141169	221
106388	100
160568	269
146771	74
107455	153
185547	269
16257	295
262158	293
172592	78
110457	156
6593	241
173391	270
59833	258
108473	263
102586	144
281780	183
190379	193
225916	142
138461	264
164760	161
147899	102
149829	145
31409	73
212458	210
259811	63
57931	20
247476	65
27861	263
59493	204
133720	204
187373	85
190912	180
172938	251
262356	149
34171	289
224056	69
277397	293
282178	260
107471	278
29313	60
30438	63
24618	51
220369	97
102171	230
102214	92
66489	254
265086	117
243700	287
95610	208
205707	53
2778	91
236377	111
292632	96
37568	262
201035	73
128365	266
98278	77
294469	70
39012	240
90347	229
129573	242
113988	37
66656	154
260087	250
247034	149
101227	200
157181	134
287285	252
179307	248
40923	182
115294	125
162239	106
215893	155
37545	61
98971	152
124851	46
224442	162
95045	241
248047	46
234426	60
193464	161
270948	176
52666	108
288826	250
276176	127
173159	30
78112	168
150088	116
287847	191
103617	23
276354	119
121829	102
228024	248
217450	63
194785	176
15522	194
57444	240
110981	175
179789	163
279822	75
282739	101
119811	231
250346	220
173638	154
213283	146
10960	38
153854	252
78396	172
27525	91
190534	55
45309	278
245711	166
264836	281
58889	87
290563	165
124938	254
198664	271
141728	21
299982	111
2739	43
256918	188
266931	182
94889	234
217266	286
58425	42
263761	159
170299	38
148475	22
158684	181
169406	28
274040	172
275300	94
22994	263
92090	250
95035	174
191792	60
145631	288
123955	257
263289	149
17674	203
15574	26
236620	67
145759	137
202810	213
93106	149
293831	216
34265	299
70778	185
53212	262
94393	272
52212	124
161309	278
15825	31
133653	174
167132	290
57346	58
39203	117
264562	226
108506	144
293546	254
281504	99
293504	167
139359	76
112921	139
112395	142
8717	264
9643	261
251207	116
137373	122
262415	90
201017	70
44776	154
274102	92
257504	216
124598	269
284697	115
221808	152
274127	286
132572	220
214644	202
280599	260
247691	105
139862	44
178676	70
255003	234
168819	206
91720	47
280347	134
128499	177
170105	197
100135	183
168829	135
16946	30
128265	72
189290	219
180403	288
103285	212
174812	292
32010	250
211286	258
168548	54
124946	275
259543	241
193724	93
160706	274
299719	143
243133	80
196289	79
270531	84
266965	119
139781	275
249842	113
227405	106
243034	62
160771	50
96454	78
95747	217
295134	281
281679	52
292432	261
224859	113
126537	255
140797	254
174884	223
74986	293
207516	91
63301	73
265157	169
66516	110
261301	194
218614	28
248295	257
196327	289
23714	178
17435	128
144332	265
78263	50
195657	95
299253	254
145079	74
49010	255
85138	159
78955	28
163716	150
149569	90
195343	210
88778	103
226557	284
215354	102
14170	69
253651	102
182350	63
296614	86
7606	111
36624	175
37559	117
100024	227
144031	145
275853	97
151771	36
26586	149
54769	251
176229	187
247524	172
227414	27
214060	126
156801	253
294111	261
210540	171
181083	202
16385	21
109640	217
37839	93
85280	104
127830	140
85116	52
202519	113
1174	236
108213	183
151043	259
105890	88
21629	199
216766	211
247545	162
203118	250
251600	75
260334	157
149052	297
87733	107
131531	297
53472	132
20871	55
24105	103
234524	98
101258	287
12939	224
144010	188
118482	247
73628	130
78147	258
228590	118
64102	191
149006	170
172284	255
239519	157
21606	118
41391	161
113702	175
176221	52
184564	196
69962	101
93195	238
198058	75
9446	55
200599	48
142711	84
155054	111
50993	173
268843	298
273516	102
174893	142
14556	33
72652	275
70931	107
170480	239
70479	70
162408	209
117851	225
195385	82
999	126
236037	271
60731	269
123133	137
1747	35
35057	99
162326	41
448	162
201919	127
210066	143
243421	257
290003	263
160438	230
183156	288
105118	182
232388	253
68743	182
226476	299
224275	94
12703	202
18208	27
125096	251
31067	210
165910	132
24498	196
204567	191
298569	264
230252	179
94941	115
165457	271
69083	251
178420	281
286485	285
91752	249
221874	75
176433	246
169173	275
144112	298
263221	77
127101	220
16491	218
242696	111
89818	92
218293	130
98282	284
222148	266
62541	298
224163	266
151770	137
147774	20
92691	209
14248	236
199712	234
73480	34
48791	165
60591	59
268909	148
67820	79
141827	278
267912	184
268087	85
19925	255
37034	190
216246	231
108794	93
79891	233
276989	299
220063	242
15633	35
151081	81
99100	87
177730	27
192289	236
259981	102
56295	57
72995	209
183773	238
215858	230
79840	239
289986	208
194653	149
156826	51
52434	161
16600	57
30820	105
223875	168
231569	126
9945	267
111594	255
218071	216
70313	73
89160	32
285713	43
203609	205
160490	108
110284	176
82537	285
152825	232
290397	248
131978	133
174043	50
21192	80
119110	139
130829	238
43736	50
76588	260
147763	217
299350	200
225627	247
69989	261
110674	138
260311	72
242961	299
219587	267
71356	171
263496	36
218189	233
81748	108
143129	117
88535	124
238155	85
33006	21
176334	260
234378	156
127093	129
152840	266
216463	61
212467	57
45760	285
268963	117
124862	176
24346	227
271030	89
64215	216
196165	38
156850	147
243173	25
71607	28
159203	277
142535	224
101123	153
213208	232
110222	177
154102	270
191127	68
178978	243
16859	188
171979	169
273558	300
272919	70
192985	270
297352	73
161329	109
260206	194
72955	293
119258	146
223104	99
158609	212
167480	245
261321	201
61193	170
250675	249
139107	294
66454	294
263117	103
125406	260
197282	66
65486	53
224362	45
78925	186
265657	239
235064	159
139869	149
230893	178
62413	171
99302	212
65566	33
36594	168
188233	167
273736	264
256745	80
52106	210
145695	129
280289	35
34299	154
283889	53
153897	237
64371	121
72453	67
66565	151
11755	179
225513	251
174244	48
75973	202
147344	22
245073	147
10320	253
164521	43
208726	195
148784	140
215181	241
78605	277
242713	99
323	195
152031	192
189227	169
195727	282
264857	66
243871	181
166774	192
42377	293
83691	34
33744	49
248808	282
118877	54
108563	58
293029	290
226801	45
48362	165
104176	98
64180	115
45956	267
242638	26
73687	106
134660	278
63358	119
163284	46
231665	78
185067	206
51790	197
167544	132
82948	128
147464	86
250087	57
137341	221
125973	202
115827	73
137123	107
77308	136
95713	282
19154	40
71239	102
212813	287
260653	236
56985	119
69401	211
267907	118
23994	157
137046	259
103875	116
230394	233
164590	113
16825	230
178695	228
172428	126
290859	167
118839	148
116749	128
252390	88
267050	32
119863	76
103157	167
188012	135
144442	89
147289	216
32654	264
275316	182
218576	99
198160	85
174681	274
260068	243
172836	136
237532	207
47134	192
214880	262
178836	42
117720	258
177281	286
282988	217
223496	137
167075	37
257613	123
294807	293
288276	40
30053	203
106301	155
152561	72
286851	267
61488	48
289199	170
72774	220
152372	252
140838	159
73041	151
242098	22
53010	175
121746	67
44595	79
274417	192
189804	169
89057	82
132069	134
265062	150
44193	58
126868	84
111371	141
50005	39
105333	76
143877	286
151064	247
13513	158
28773	39
43515	239
43011	260
95241	73
287528	198
89255	298
227200	76
284511	282
138561	95
121041	102
79804	206
152031	67
208739	41
100859	79
2351	148
138367	57
267341	147
192083	151
251236	248
6249	218
131864	172
133772	221
231006	281
107905	61
41285	213
25946	173
76783	213
135628	102
141556	273
246699	27
145204	219
167604	122
96508	38
7852	52
110424	197
139804	57
237121	261
262866	275
203667	92
112737	218
236712	281
246756	294
90849	83
139096	92
34967	104
112904	160
85661	296
297628	239
132749	109
19287	206
29874	200
149101	125
229694	40
159735	169
86969	161
6620	289
189662	83
74832	120
195092	93
104684	22
266993	105
181369	72
299365	130
143587	99
71853	213
194019	262
38148	171
115267	140
110587	268
266999	234
274752	22
54228	115
175019	156
270572	297
26394	281
28986	162
67468	66
182590	50
285747	119
22747	248
211047	259
196671	160
267169	67
129198	163
23083	145
189179	268
110068	287
8958	90
26322	279
91741	56
210261	106
226053	67
187539	291
239600	190
44332	174
275269	54
293088	206
210552	100
270208	280
126710	59
164092	284
32366	212
76208	219
87527	208
190761	97
124667	147
232707	166
42635	300
35158	112
91428	175
193406	242
161904	194
64800	287
205370	244
54446	115
194760	122
176150	118
282814	117
272346	108
28546	153
130505	49
275601	282
165699	127
113338	102
66221	125
35577	62
51120	299
35457	78
97600	170
33441	200
200743	221
105937	113
2310	180
147842	37
64942	196
12860	122
203481	208
205550	129
247036	116
292637	201
115857	35
149370	67
277154	268
297266	39
124438	53
54029	196
71312	250
127012	254
247163	280
108489	153
195221	262
213781	81
147697	134
61916	174
224938	173
251896	273
229053	57
266558	95
75377	210
131689	268
142662	149
51258	219
18613	128
116070	180
173846	201
8971	220
64190	76
249914	229
251231	212
79123	251
290714	67
96645	68
100540	233
133819	53
62278	63
40913	134
178196	176
70653	166
76726	175
108298	169
128574	72
5069	28
288185	189
24169	294
53002	72
38556	104
270993	184
243667	67
51733	291
256224	251
235258	274
30861	110
150910	85
45324	144
295468	137
6162	225
273052	91
166474	49
145766	45
19864	26
235182	159
66004	41
59176	148
166564	165
278766	201
77522	235
213779	247
215592	195
205474	266
256877	152
294061	75
112902	224
133822	160
78121	269
208669	261
233583	274
186546	252
93476	247
253495	66
143217	193
2854	96
61142	300
84812	217
242148	191
136971	111
278100	31
64140	28
249007	167
245839	287
234283	265
278704	153
122409	121
134760	92
167060	227
59091	120
155891	86
172608	249
76150	115
252233	300
176330	21
144816	235
40982	165
43731	126
29156	131
55671	200
243529	206
183197	140
116784	154
91476	295
34461	62
107659	152
254588	112
78156	250
7652	64
252086	186
67954	163
94551	200
146904	22
189293	216
205515	65
81063	31
201836	70
100011	35
259504	99
184829	61
21283	211
79118	44
176126	149
135100	34
247421	148
218011	266
234832	211
63631	260
178321	210
203154	57
212797	100
94697	130
86353	255
221298	211
13247	34
50581	255
227879	282
55663	245
225006	231
275002	42
82153	50
19260	203
229805	113
46768	79
168719	163
227447	116
9543	81
95204	36
197158	169
185897	245
134816	71
12826	272
260182	124
289821	257
87514	62
281872	186
126304	238
75754	157
181697	168
11923	223
215350	133
5168	163
238133	281
130251	279
136839	97
268241	173
108362	161
22740	186
184336	290
209116	41
157278	216
96209	241
138390	133
85174	289
113442	84
51346	99
83974	293
219014	288
290839	137
84317	255
63236	258
216037	58
238148	194
127605	146
24827	270
44829	215
103286	121
112055	69
83083	130
165804	283
170113	150
214747	110
126257	140
290412	267
256873	42
243925	47
37498	159
257056	28
76376	188
118116	236
173577	276
296246	139
69903	87
226554	144
110675	81
258597	275
57651	226
160908	280
197843	94
149415	226
242802	234
244273	71
253512	197
194398	229
299722	28
44175	26
121696	185
62832	78
115823	34
43731	40
12169	274
126107	193
130474	279
39660	248
182843	116
21162	277
112834	191
174211	148
161759	243
80706	233
154007	284
205532	284
114482	294
60348	185
112237	282
261266	227
296813	70
261297	194
122711	31
140751	31
280487	168
108427	291
261890	299
64393	245
140220	219
211535	157
52190	28
297368	299
251675	241
211505	251
62337	140
58612	275
231768	229
19075	201
225825	123
80267	200
93020	273
114335	32
15125	52
132995	30
222861	238
181843	144
59839	286
193613	285
63800	113
195097	234
74824	93
214951	136
201302	183
150558	115
4980	140
105126	266
57600	230
8855	188
155586	75
292400	244
124513	20
41960	272
100533	190
281253	157
51256	211
64461	27
214587	22
235011	295
209724	133
225728	244
136155	238
274059	55
195109	83
988	149
6826	23
222413	105
272449	161
117910	85
47988	122
139958	22
286841	271
77914	262
119286	147
297917	147
249319	85
137931	133
70256	26
143811	77
246842	246
278783	29
108671	175
44050	265
59232	144
84692	46
97217	61
202514	275
26504	291
296637	110
48184	156
60677	263
291519	263
162653	271
55916	299
43262	51
206287	71
140051	213
120957	165
270711	195
74223	75
54685	132
100049	102
175198	163
22549	42
210312	125
241036	73
90429	294
291728	98
72606	163
45618	73
50309	62
242898	256
75339	263
14641	41
249459	198
171530	121
81675	165
237708	23
192212	142
120364	274
254611	256
31417	69
267222	91
197207	65
56306	30
238069	226
295458	269
21297	97
89023	214
194059	235
122876	29
138390	179
197243	94
155827	134
286860	27
280577	109
272145	216
171648	168
191693	266
74067	104
1242	212
296342	145
198024	215
157487	34
166825	245
95275	240
212478	207
244713	245
39488	83
53001	103
94164	144
173489	291
209788	181
257085	274
151449	232
143012	69
105819	259
75368	63
75994	200
40817	274
110905	77
152947	188
217657	40
127196	21
218573	189
286246	68
140618	117
144227	169
56425	81
38665	290
27354	92
211128	135
268180	224
195461	104
47030	203
55311	48
262431	155
197651	96
195324	245
69215	262
26153	186
247970	183
289153	118
298972	240
81164	21
228020	171
129358	143
63896	177
10221	65
217160	214
182886	116
184146	176
163829	54
235691	140
94236	103
148815	211
178899	39
165140	94
17239	86
263185	114
97871	61
61279	70
178626	43
267120	275
207917	174
262761	115
104437	207
22600	90
274810	83
253074	92
170779	61
99525	47
77426	181
178765	108
275379	48
18443	150
157461	157
44151	220
210675	156
36859	201
96255	57
246734	132
181771	133
72005	176
194874	87
273294	296
265183	197
284804	256
32882	47
107751	157
142635	53
84121	261
51721	117
60307	61
140386	200
70	216
261129	236
142567	261
142400	32
149609	186
199405	157
104208	216
118307	65
132419	20
178213	241
152775	32
111645	276
237855	285
42216	200
211506	243
194212	160
154454	71
294180	57
151116	138
26919	269
210320	194
40336	140
173190	177
286480	239
30876	23
97686	39
68914	39
11087	279
161936	22
107322	260
171670	119
229156	86
91747	62
286066	275
83757	44
233005	63
89848	289
43441	139
269759	162
170329	168
235489	207
121662	40
240421	215
184084	62
251933	77
58074	119
96710	254
151495	261
180498	167
245433	56
244052	219
253342	137
174590	97
913	242
134859	287
170847	103
189171	153
135531	168
218599	64
22975	289
254291	200
75216	87
147876	245
182278	194
72334	294
198730	278
116258	174
39907	286
196466	133
151527	149
260168	158
78819	297
101965	76
247374	294
232354	69
199444	204
13907	243
119606	63
115998	141
106238	271
266809	240
221074	215
209259	270
291117	290
155795	76
259106	75
268233	71
174240	224
20983	136
87725	185
252084	40
99458	299
44860	184
48630	280
94527	175
109434	188
276379	154
222438	252
167018	251
282692	176
141849	272
127083	180
9619	227
99145	264
50471	147
241553	263
96078	40
103345	270
204863	244
163098	124
120871	72
37297	284
235073	162
60235	208
123630	160
280551	208
68978	228
238356	91
81896	91
203776	292
70603	175
19347	185
35697	245
69248	274
221	124
291767	66
163923	226
218673	59
288748	297
86871	255
202472	51
65819	58
3491	200
197112	264
140130	251
176839	94
228684	122
78615	278
32028	261
199425	198
119457	279
53346	108
74835	149
